customer_id	tot_travel_sales	tot_sales	travel_sales_percentage
5120	12	12	100,000000
5121	0	11	,000000
5122	0	4	,000000
5123	29	29	100,000000
5124	0	144	,000000
5125	82	82	100,000000
5126	26	26	100,000000
5127	27	27	100,000000
5128	7	7	100,000000
5129	0	180	,000000
5130	22	22	100,000000
5131	8	8	100,000000
5132	14	14	100,000000
5133	9	17	52,941176
5134	114	114	100,000000
5135	35	35	100,000000
5136	18	18	100,000000
5137	1	1	100,000000
5138	10	10	100,000000
5140	45	45	100,000000
5141	11	11	100,000000
5142	27	27	100,000000
5143	0	94	,000000
5144	46	46	100,000000
5147	0	44	,000000
5148	0	194	,000000
5150	11	11	100,000000
5151	0	13	,000000
5152	15	15	100,000000
5153	28	28	100,000000
5154	6	6	100,000000
5155	27	27	100,000000
5156	10	10	100,000000
5158	0	53	,000000
5159	30	30	100,000000
5160	12	12	100,000000
5161	14	14	100,000000
5162	0	43	,000000
5163	73	73	100,000000
5164	13	13	100,000000
5165	4	4	100,000000
5166	15	15	100,000000
5167	38	38	100,000000
5168	16	16	100,000000
5169	11	11	100,000000
5170	18	18	100,000000
5171	42	42	100,000000
5172	0	105	,000000
5173	19	19	100,000000
5174	0	267	,000000
5177	0	13	,000000
5178	5	5	100,000000
5179	6	6	100,000000
5180	21	21	100,000000
5181	65	65	100,000000
5182	20	20	100,000000
5183	36	36	100,000000
5184	7	7	100,000000
5185	0	11	,000000
5186	0	4	,000000
5188	0	16	,000000
5189	18	18	100,000000
5190	10	10	100,000000
5191	14	14	100,000000
5192	22	22	100,000000
5193	13	13	100,000000
5194	12	12	100,000000
5195	20	20	100,000000
5196	0	35	,000000
5197	2	2	100,000000
5199	34	34	100,000000
5200	11	11	100,000000
5201	16	16	100,000000
5203	8	29	27,586207
5204	0	40	,000000
5206	74	74	100,000000
5207	20	20	100,000000
5208	27	27	100,000000
5209	7	7	100,000000
5210	0	68	,000000
5211	7	7	100,000000
5214	28	28	100,000000
5215	9	9	100,000000
5216	0	103	,000000
5217	3	3	100,000000
5219	87	87	100,000000
5220	17	17	100,000000
5221	8	30	26,666667
5222	9	25	36,000000
5223	0	123	,000000
5226	35	35	100,000000
5227	0	6	,000000
5228	0	11	,000000
5230	69	69	100,000000
5231	34	34	100,000000
5232	21	21	100,000000
5233	18	22	81,818182
5234	16	16	100,000000
5235	12	12	100,000000
5236	3	3	100,000000
5237	12	12	100,000000
5238	63	63	100,000000
5239	0	13	,000000
5240	10	10	100,000000
5241	20	20	100,000000
5242	29	29	100,000000
5244	7	17	41,176471
5245	32	32	100,000000
5247	8	8	100,000000
5249	14	14	100,000000
5250	42	42	100,000000
5252	0	19	,000000
5253	15	15	100,000000
5254	26	26	100,000000
5255	14	14	100,000000
5256	124	124	100,000000
5257	41	41	100,000000
5258	25	25	100,000000
5259	21	21	100,000000
5260	2	2	100,000000
5261	6	6	100,000000
5262	6	6	100,000000
5264	13	13	100,000000
5265	18	18	100,000000
5266	7	7	100,000000
5267	14	14	100,000000
5269	11	11	100,000000
5270	26	26	100,000000
5271	7	7	100,000000
5273	15	15	100,000000
5274	1	1	100,000000
5276	32	32	100,000000
5277	9	9	100,000000
5278	49	49	100,000000
5279	21	21	100,000000
5280	33	33	100,000000
5281	63	63	100,000000
5282	3	3	100,000000
5283	35	35	100,000000
5284	0	55	,000000
5285	17	17	100,000000
5286	32	32	100,000000
5287	11	11	100,000000
5288	18	18	100,000000
5289	24	24	100,000000
5290	26	26	100,000000
5292	5	5	100,000000
5293	30	30	100,000000
5294	0	133	,000000
5295	0	290	,000000
5296	14	14	100,000000
5297	32	32	100,000000
5298	12	12	100,000000
5299	11	11	100,000000
5301	27	27	100,000000
5302	61	61	100,000000
5303	117	117	100,000000
5304	35	35	100,000000
5305	19	19	100,000000
5306	13	13	100,000000
5307	30	30	100,000000
5308	19	19	100,000000
5309	6	6	100,000000
5310	23	23	100,000000
5311	7	7	100,000000
5312	14	14	100,000000
5313	16	16	100,000000
5314	4	4	100,000000
5315	21	64	32,812500
5317	11	11	100,000000
5318	0	119	,000000
5320	24	24	100,000000
5321	4	4	100,000000
5322	37	37	100,000000
5323	8	8	100,000000
5324	49	49	100,000000
5325	2	2	100,000000
5326	10	10	100,000000
5328	5	5	100,000000
5329	0	68	,000000
5330	2	2	100,000000
5331	7	7	100,000000
5332	6	6	100,000000
5333	58	58	100,000000
5335	0	20	,000000
5336	7	7	100,000000
5337	0	14	,000000
5338	11	11	100,000000
5339	36	36	100,000000
5340	39	39	100,000000
5341	110	110	100,000000
5342	23	23	100,000000
5343	28	28	100,000000
5345	21	21	100,000000
5346	0	91	,000000
5347	21	21	100,000000
5348	0	176	,000000
5349	16	16	100,000000
5350	0	42	,000000
5351	37	37	100,000000
5352	13	13	100,000000
5353	0	102	,000000
5354	14	14	100,000000
5355	16	16	100,000000
5356	0	3	,000000
5357	10	10	100,000000
5358	0	113	,000000
5359	19	19	100,000000
5360	27	27	100,000000
5361	12	12	100,000000
5362	12	12	100,000000
5363	15	15	100,000000
5365	10	10	100,000000
5366	12	12	100,000000
5368	29	29	100,000000
5370	8	8	100,000000
5371	11	11	100,000000
5372	7	7	100,000000
5373	11	11	100,000000
5374	0	228	,000000
5376	0	90	,000000
5378	4	4	100,000000
5379	82	82	100,000000
5380	12	12	100,000000
5381	15	56	26,785714
5383	5	5	100,000000
5384	29	29	100,000000
5385	19	19	100,000000
5387	30	30	100,000000
5388	41	41	100,000000
5389	36	36	100,000000
5390	0	11	,000000
5391	33	33	100,000000
5392	2	2	100,000000
5393	19	19	100,000000
5394	16	16	100,000000
5396	0	32	,000000
5397	10	10	100,000000
5398	0	113	,000000
5399	12	12	100,000000
5400	15	15	100,000000
5401	16	16	100,000000
5403	6	6	100,000000
5405	41	41	100,000000
5406	41	41	100,000000
5407	21	21	100,000000
5408	19	19	100,000000
5409	0	15	,000000
5410	0	131	,000000
5411	3	3	100,000000
5412	16	16	100,000000
5413	13	13	100,000000
5414	20	20	100,000000
5416	0	9	,000000
5417	4	4	100,000000
5418	53	53	100,000000
5419	0	134	,000000
5420	2	2	100,000000
5422	0	13	,000000
5423	27	27	100,000000
5424	7	7	100,000000
5425	6	6	100,000000
5426	14	14	100,000000
5427	15	21	71,428571
5428	24	24	100,000000
5429	0	19	,000000
5430	0	79	,000000
5431	17	17	100,000000
5432	0	230	,000000
5433	51	51	100,000000
5434	19	19	100,000000
5435	22	22	100,000000
5436	19	19	100,000000
5437	34	34	100,000000
5438	10	10	100,000000
5441	22	22	100,000000
5442	25	25	100,000000
5443	3	3	100,000000
5444	0	14	,000000
5445	3	3	100,000000
5447	0	43	,000000
5448	11	11	100,000000
5449	11	11	100,000000
5450	13	13	100,000000
5451	40	40	100,000000
5452	62	62	100,000000
5453	0	25	,000000
5454	7	7	100,000000
5456	4	4	100,000000
5457	16	19	84,210526
5458	23	23	100,000000
5459	16	16	100,000000
5461	0	24	,000000
5462	17	17	100,000000
5463	7	7	100,000000
5464	32	44	72,727273
5465	53	53	100,000000
5466	0	224	,000000
5467	9	9	100,000000
5468	17	17	100,000000
5470	8	8	100,000000
5471	27	27	100,000000
5472	7	7	100,000000
5473	29	29	100,000000
5474	3	3	100,000000
5475	49	49	100,000000
5476	54	54	100,000000
5477	6	6	100,000000
5478	0	176	,000000
5479	4	4	100,000000
5481	0	179	,000000
5482	32	32	100,000000
5484	25	25	100,000000
5485	7	7	100,000000
5486	25	25	100,000000
5488	22	22	100,000000
5489	24	24	100,000000
5490	20	20	100,000000
5492	10	10	100,000000
5493	34	34	100,000000
5494	17	47	36,170213
5495	8	8	100,000000
5496	4	4	100,000000
5497	9	9	100,000000
5498	19	19	100,000000
5499	78	78	100,000000
5500	27	27	100,000000
5501	137	137	100,000000
5502	16	16	100,000000
5503	14	26	53,846154
5504	7	7	100,000000
5505	13	13	100,000000
5506	6	6	100,000000
5507	14	14	100,000000
5508	30	30	100,000000
5509	0	9	,000000
5510	7	7	100,000000
5511	25	25	100,000000
5512	0	146	,000000
5513	26	26	100,000000
5514	29	29	100,000000
5516	28	28	100,000000
5518	5	5	100,000000
5519	21	21	100,000000
5520	4	4	100,000000
5521	4	4	100,000000
5522	0	11	,000000
5524	22	22	100,000000
5525	7	7	100,000000
5526	23	23	100,000000
5528	32	32	100,000000
5529	5	5	100,000000
5530	0	44	,000000
5531	18	18	100,000000
5532	12	12	100,000000
5533	83	83	100,000000
5534	8	8	100,000000
5535	24	24	100,000000
5536	0	142	,000000
5537	0	85	,000000
5538	1	4	25,000000
5539	19	19	100,000000
5540	8	8	100,000000
5541	43	43	100,000000
5542	0	265	,000000
5543	19	19	100,000000
5544	6	6	100,000000
5545	13	13	100,000000
5546	0	11	,000000
5547	27	27	100,000000
5548	2	2	100,000000
5549	12	12	100,000000
5551	5	27	18,518519
5552	6	6	100,000000
5553	15	15	100,000000
5554	9	9	100,000000
5555	0	58	,000000
5556	7	7	100,000000
5557	54	54	100,000000
5558	0	18	,000000
5559	0	156	,000000
5560	0	30	,000000
5561	0	11	,000000
5564	3	3	100,000000
5565	35	35	100,000000
5566	27	27	100,000000
5567	6	6	100,000000
5568	0	77	,000000
5569	0	7	,000000
5570	0	18	,000000
5571	7	7	100,000000
5572	24	24	100,000000
5573	7	7	100,000000
5574	5	5	100,000000
5576	0	30	,000000
5577	13	13	100,000000
5578	0	41	,000000
5579	14	14	100,000000
5580	18	18	100,000000
5581	23	23	100,000000
5582	2	2	100,000000
5583	14	14	100,000000
5584	34	34	100,000000
5585	8	8	100,000000
5586	5	5	100,000000
5587	13	13	100,000000
5588	17	17	100,000000
5589	35	35	100,000000
5590	0	89	,000000
5592	0	241	,000000
5593	41	41	100,000000
5594	35	48	72,916667
5595	3	3	100,000000
5596	18	18	100,000000
5597	121	121	100,000000
5598	26	26	100,000000
5600	4	4	100,000000
5601	6	6	100,000000
5602	40	40	100,000000
5604	13	13	100,000000
5605	0	110	,000000
5606	30	30	100,000000
5607	49	49	100,000000
5608	11	25	44,000000
5610	94	94	100,000000
5611	14	14	100,000000
5612	29	29	100,000000
5613	9	9	100,000000
5614	17	17	100,000000
5615	24	24	100,000000
5616	0	106	,000000
5617	0	48	,000000
5618	0	15	,000000
5619	20	20	100,000000
5620	16	16	100,000000
5623	19	19	100,000000
5624	41	41	100,000000
5625	22	22	100,000000
5626	21	21	100,000000
5627	28	28	100,000000
5628	0	8	,000000
5629	7	7	100,000000
5630	9	9	100,000000
5631	38	38	100,000000
5633	32	32	100,000000
5634	17	17	100,000000
5635	15	15	100,000000
5636	0	16	,000000
5637	20	20	100,000000
5638	0	7	,000000
5639	0	52	,000000
5640	14	14	100,000000
5641	15	15	100,000000
5642	0	152	,000000
5643	27	27	100,000000
5644	0	102	,000000
5645	22	22	100,000000
5646	5	5	100,000000
5647	45	45	100,000000
5648	6	6	100,000000
5649	12	12	100,000000
5650	14	14	100,000000
5651	16	16	100,000000
5652	0	42	,000000
5653	0	16	,000000
5654	0	67	,000000
5655	32	32	100,000000
5656	8	8	100,000000
5657	64	64	100,000000
5658	28	28	100,000000
5659	27	27	100,000000
5660	16	16	100,000000
5662	3	3	100,000000
5663	17	17	100,000000
5664	25	25	100,000000
5665	0	158	,000000
5666	16	16	100,000000
5667	32	32	100,000000
5668	38	38	100,000000
5669	0	42	,000000
5671	24	24	100,000000
5672	0	74	,000000
5673	15	15	100,000000
5674	25	25	100,000000
5675	15	15	100,000000
5676	43	43	100,000000
5677	0	26	,000000
5678	23	23	100,000000
5679	0	7	,000000
5680	11	11	100,000000
5681	40	40	100,000000
5682	52	52	100,000000
5683	9	9	100,000000
5684	4	4	100,000000
5685	53	53	100,000000
5686	134	134	100,000000
5687	24	24	100,000000
5688	2	2	100,000000
5689	0	6	,000000
5690	18	18	100,000000
5691	52	52	100,000000
5693	5	5	100,000000
5694	28	28	100,000000
5696	13	13	100,000000
5697	8	8	100,000000
5698	1	1	100,000000
5699	2	2	100,000000
5700	0	138	,000000
5701	0	22	,000000
5702	0	25	,000000
5704	17	17	100,000000
5705	7	7	100,000000
5706	2	2	100,000000
5707	0	81	,000000
5708	20	20	100,000000
5709	0	2	,000000
5711	8	8	100,000000
5712	0	138	,000000
5713	14	14	100,000000
5714	41	41	100,000000
5715	39	39	100,000000
5716	36	36	100,000000
5717	23	23	100,000000
5718	22	22	100,000000
5719	5	5	100,000000
5720	26	26	100,000000
5721	14	14	100,000000
5722	20	20	100,000000
5723	22	22	100,000000
5724	41	41	100,000000
5725	11	11	100,000000
5726	21	21	100,000000
5727	33	33	100,000000
5728	2	2	100,000000
5729	10	10	100,000000
5730	4	4	100,000000
5731	13	21	61,904762
5732	8	8	100,000000
5733	31	31	100,000000
5734	60	60	100,000000
5735	18	18	100,000000
5736	14	14	100,000000
5738	0	63	,000000
5739	0	35	,000000
5740	0	115	,000000
5741	14	14	100,000000
5742	0	190	,000000
5743	28	28	100,000000
5744	0	74	,000000
5745	10	10	100,000000
5746	36	36	100,000000
5747	28	28	100,000000
5748	10	10	100,000000
5749	2	2	100,000000
5751	19	19	100,000000
5753	0	19	,000000
5754	10	10	100,000000
5755	0	8	,000000
5756	0	15	,000000
5757	0	139	,000000
5759	18	18	100,000000
5760	0	66	,000000
5761	9	9	100,000000
5763	1	1	100,000000
5765	26	26	100,000000
5766	0	193	,000000
5767	28	28	100,000000
5768	0	54	,000000
5769	24	24	100,000000
5770	10	10	100,000000
5771	19	19	100,000000
5772	7	7	100,000000
5773	13	13	100,000000
5774	17	17	100,000000
5777	23	23	100,000000
5778	5	5	100,000000
5780	0	4	,000000
5781	25	25	100,000000
5782	35	35	100,000000
5783	6	6	100,000000
5784	12	12	100,000000
5785	0	4	,000000
5786	55	55	100,000000
5787	7	7	100,000000
5788	8	8	100,000000
5789	19	19	100,000000
5790	0	102	,000000
5791	54	54	100,000000
5792	27	27	100,000000
5793	3	3	100,000000
5794	16	16	100,000000
5795	4	4	100,000000
5796	4	4	100,000000
5797	7	7	100,000000
5798	7	7	100,000000
5799	33	33	100,000000
5800	1	1	100,000000
5801	4	4	100,000000
5802	33	33	100,000000
5803	17	23	73,913043
5804	0	6	,000000
5805	0	28	,000000
5806	9	9	100,000000
5807	6	6	100,000000
5808	17	17	100,000000
5809	57	57	100,000000
5810	51	51	100,000000
5811	8	8	100,000000
5812	8	8	100,000000
5813	68	68	100,000000
5814	18	18	100,000000
5815	1	1	100,000000
5816	6	6	100,000000
5817	8	8	100,000000
5818	10	10	100,000000
5819	10	10	100,000000
5820	89	89	100,000000
5821	12	12	100,000000
5822	4	4	100,000000
5823	13	13	100,000000
5824	12	12	100,000000
5825	13	13	100,000000
5826	22	22	100,000000
5827	45	45	100,000000
5828	0	5	,000000
5829	0	31	,000000
5830	14	14	100,000000
5831	0	56	,000000
5832	6	6	100,000000
5833	0	47	,000000
5834	36	36	100,000000
5835	15	15	100,000000
5836	16	16	100,000000
5838	33	33	100,000000
5839	22	22	100,000000
5840	4	4	100,000000
5841	2	2	100,000000
5842	17	17	100,000000
5843	3	3	100,000000
5844	0	81	,000000
5845	8	8	100,000000
5846	41	41	100,000000
5847	0	47	,000000
5848	22	22	100,000000
5850	7	7	100,000000
5851	0	144	,000000
5852	0	43	,000000
5854	15	15	100,000000
5855	36	36	100,000000
5856	4	4	100,000000
5857	22	22	100,000000
5858	38	38	100,000000
5859	10	10	100,000000
5860	5	5	100,000000
5862	15	15	100,000000
5863	6	6	100,000000
5864	8	8	100,000000
5865	24	24	100,000000
5866	4	4	100,000000
5867	31	31	100,000000
5868	12	12	100,000000
5869	97	97	100,000000
5870	5	5	100,000000
5871	29	29	100,000000
5872	0	93	,000000
5873	8	8	100,000000
5875	26	26	100,000000
5876	23	23	100,000000
5877	117	117	100,000000
5878	7	7	100,000000
5879	15	21	71,428571
5881	0	124	,000000
5882	20	20	100,000000
5883	10	10	100,000000
5884	6	6	100,000000
5885	3	3	100,000000
5886	6	19	31,578947
5887	24	24	100,000000
5888	5	5	100,000000
5889	16	16	100,000000
5890	7	7	100,000000
5891	10	10	100,000000
5892	12	12	100,000000
5894	20	20	100,000000
5895	119	119	100,000000
5896	25	25	100,000000
5898	0	99	,000000
5899	0	45	,000000
5900	0	114	,000000
5901	13	13	100,000000
5902	0	21	,000000
5903	55	55	100,000000
5905	35	35	100,000000
5906	13	13	100,000000
5907	16	16	100,000000
5908	3	3	100,000000
5909	50	50	100,000000
5910	27	27	100,000000
5911	13	13	100,000000
5912	20	20	100,000000
5913	21	21	100,000000
5914	12	12	100,000000
5916	0	4	,000000
5917	17	17	100,000000
5918	19	19	100,000000
5919	2	2	100,000000
5920	20	20	100,000000
5921	7	7	100,000000
5922	18	18	100,000000
5923	0	62	,000000
5924	0	62	,000000
5925	17	17	100,000000
5926	0	8	,000000
5927	0	61	,000000
5928	7	7	100,000000
5929	22	22	100,000000
5930	9	9	100,000000
5931	0	19	,000000
5932	26	26	100,000000
5933	0	31	,000000
5934	1	1	100,000000
5935	18	18	100,000000
5936	9	9	100,000000
5937	0	3	,000000
5938	0	30	,000000
5940	7	7	100,000000
5941	27	27	100,000000
5942	31	31	100,000000
5943	9	9	100,000000
5944	123	123	100,000000
5945	8	8	100,000000
5946	2	2	100,000000
5947	4	6	66,666667
5948	37	37	100,000000
5950	0	20	,000000
5951	20	20	100,000000
5952	15	15	100,000000
5953	14	14	100,000000
5954	29	29	100,000000
5955	3	3	100,000000
5956	0	74	,000000
5957	46	46	100,000000
5958	105	105	100,000000
5959	19	19	100,000000
5960	14	14	100,000000
5962	0	115	,000000
5964	6	6	100,000000
5965	7	7	100,000000
5966	10	10	100,000000
5967	33	33	100,000000
5968	16	38	42,105263
5969	1	1	100,000000
5970	44	44	100,000000
5971	71	71	100,000000
5972	23	23	100,000000
5973	83	83	100,000000
5974	10	16	62,500000
5975	0	94	,000000
5976	3	3	100,000000
5977	0	20	,000000
5978	19	19	100,000000
5979	0	31	,000000
5980	0	2	,000000
5981	0	82	,000000
5982	41	41	100,000000
5983	8	8	100,000000
5984	103	103	100,000000
5985	35	42	83,333333
5986	20	26	76,923077
5987	6	6	100,000000
5988	12	12	100,000000
5989	28	28	100,000000
5990	19	19	100,000000
5991	0	103	,000000
5992	30	30	100,000000
5993	2	2	100,000000
5994	39	39	100,000000
5998	25	25	100,000000
5999	0	65	,000000
6000	6	6	100,000000
6001	0	118	,000000
6002	11	11	100,000000
6003	76	76	100,000000
6004	0	15	,000000
6005	16	16	100,000000
6006	10	10	100,000000
6007	8	8	100,000000
6008	0	60	,000000
6009	43	43	100,000000
6010	56	56	100,000000
6011	16	16	100,000000
6012	77	77	100,000000
6013	0	26	,000000
6014	40	40	100,000000
6015	0	13	,000000
6017	35	35	100,000000
6018	57	57	100,000000
6019	24	24	100,000000
6020	19	19	100,000000
6021	45	45	100,000000
6022	0	40	,000000
6023	3	3	100,000000
6024	9	9	100,000000
6025	7	7	100,000000
6026	13	13	100,000000
6027	0	28	,000000
6029	15	15	100,000000
6030	24	24	100,000000
6031	1	1	100,000000
6032	38	38	100,000000
6033	0	187	,000000
6034	0	137	,000000
6035	16	16	100,000000
6036	4	4	100,000000
6038	9	9	100,000000
6039	46	46	100,000000
6041	0	65	,000000
6042	12	12	100,000000
6043	5	5	100,000000
6044	29	29	100,000000
6047	133	133	100,000000
6048	0	71	,000000
6049	11	11	100,000000
6051	24	24	100,000000
6052	12	12	100,000000
6053	20	20	100,000000
6054	8	8	100,000000
6055	0	6	,000000
6056	23	23	100,000000
6057	41	41	100,000000
6058	5	5	100,000000
6059	10	10	100,000000
6060	14	14	100,000000
6061	104	104	100,000000
6062	5	5	100,000000
6063	4	8	50,000000
6065	26	26	100,000000
6066	9	9	100,000000
6067	16	16	100,000000
6068	10	10	100,000000
6069	47	47	100,000000
6070	8	8	100,000000
6071	16	16	100,000000
6072	17	17	100,000000
6074	18	18	100,000000
6075	0	162	,000000
6076	0	67	,000000
6077	9	9	100,000000
6078	10	10	100,000000
6079	36	36	100,000000
6080	58	58	100,000000
6081	0	82	,000000
6082	0	52	,000000
6083	22	22	100,000000
6084	15	15	100,000000
6086	30	30	100,000000
6087	79	79	100,000000
6088	2	2	100,000000
6089	13	13	100,000000
6090	6	6	100,000000
6091	25	25	100,000000
6092	15	15	100,000000
6093	0	62	,000000
6094	4	4	100,000000
6095	24	24	100,000000
6096	28	28	100,000000
6097	8	8	100,000000
6098	0	79	,000000
6099	20	20	100,000000
6100	0	119	,000000
6101	10	10	100,000000
6102	2	2	100,000000
6104	5	15	33,333333
6105	0	100	,000000
6106	18	18	100,000000
6107	0	48	,000000
6109	0	7	,000000
6111	0	134	,000000
6112	16	16	100,000000
6113	0	174	,000000
6114	0	169	,000000
6115	9	9	100,000000
6117	17	17	100,000000
6118	16	16	100,000000
6119	17	17	100,000000
6120	41	41	100,000000
6121	3	3	100,000000
6123	26	26	100,000000
6124	43	43	100,000000
6125	6	6	100,000000
6126	0	10	,000000
6127	22	22	100,000000
6128	3	3	100,000000
6129	19	19	100,000000
6130	15	18	83,333333
6131	8	8	100,000000
6132	0	100	,000000
6133	18	18	100,000000
6134	28	28	100,000000
6135	10	10	100,000000
6136	16	16	100,000000
6138	117	117	100,000000
6139	6	6	100,000000
6140	5	5	100,000000
6141	33	33	100,000000
6142	18	18	100,000000
6143	0	10	,000000
6145	27	27	100,000000
6146	32	32	100,000000
6147	11	11	100,000000
6148	0	26	,000000
6149	21	21	100,000000
6151	0	140	,000000
6152	12	12	100,000000
6153	0	140	,000000
6154	0	18	,000000
6155	25	25	100,000000
6156	17	17	100,000000
6157	0	13	,000000
6159	0	58	,000000
6160	4	4	100,000000
6161	0	103	,000000
6162	0	81	,000000
6163	51	51	100,000000
6164	3	3	100,000000
6165	16	16	100,000000
6166	33	33	100,000000
6167	14	14	100,000000
6168	112	112	100,000000
6169	57	57	100,000000
6170	4	4	100,000000
6171	0	19	,000000
6172	18	18	100,000000
6173	5	5	100,000000
6174	0	25	,000000
6175	15	15	100,000000
6176	7	7	100,000000
6178	4	4	100,000000
6180	50	50	100,000000
6181	0	23	,000000
6182	34	34	100,000000
6183	7	7	100,000000
6184	11	11	100,000000
6185	9	9	100,000000
6186	14	14	100,000000
6187	0	63	,000000
6189	15	15	100,000000
6190	4	4	100,000000
6191	17	17	100,000000
6192	0	8	,000000
6193	0	116	,000000
6194	34	34	100,000000
6195	7	7	100,000000
6196	12	12	100,000000
6197	16	16	100,000000
6198	17	17	100,000000
6200	4	4	100,000000
6201	30	30	100,000000
6202	10	10	100,000000
6203	58	58	100,000000
6204	36	36	100,000000
6205	12	12	100,000000
6206	20	20	100,000000
6207	49	49	100,000000
6208	0	49	,000000
6209	42	42	100,000000
6210	20	20	100,000000
6211	23	23	100,000000
6212	0	45	,000000
6213	0	7	,000000
6214	3	3	100,000000
6216	34	34	100,000000
6217	7	7	100,000000
6218	25	25	100,000000
6219	18	18	100,000000
6220	12	12	100,000000
6221	18	18	100,000000
6222	8	23	34,782609
6223	17	17	100,000000
6224	12	12	100,000000
6225	13	13	100,000000
6226	7	7	100,000000
6227	0	135	,000000
6228	40	40	100,000000
6229	12	12	100,000000
6230	24	24	100,000000
6231	0	9	,000000
6232	21	21	100,000000
6233	24	24	100,000000
6234	3	3	100,000000
6235	12	12	100,000000
6236	20	20	100,000000
6237	53	53	100,000000
6238	11	11	100,000000
6239	16	16	100,000000
6240	0	104	,000000
6241	7	7	100,000000
6242	16	16	100,000000
6243	0	12	,000000
6244	13	13	100,000000
6245	6	6	100,000000
6247	19	19	100,000000
6248	25	25	100,000000
6249	4	4	100,000000
6251	23	23	100,000000
6252	12	12	100,000000
6253	12	12	100,000000
6254	29	29	100,000000
6255	1	1	100,000000
6256	20	20	100,000000
6257	26	26	100,000000
6259	12	12	100,000000
6260	0	137	,000000
6261	11	19	57,894737
6262	14	14	100,000000
6263	60	60	100,000000
6264	1	1	100,000000
6265	0	52	,000000
6266	19	19	100,000000
6267	5	5	100,000000
6268	20	20	100,000000
6270	8	8	100,000000
6271	24	24	100,000000
6272	18	18	100,000000
6273	0	9	,000000
6274	0	6	,000000
6276	8	8	100,000000
6277	3	3	100,000000
6278	15	15	100,000000
6279	9	20	45,000000
6280	2	2	100,000000
6281	2	2	100,000000
6283	26	26	100,000000
6284	20	20	100,000000
6286	0	12	,000000
6287	18	18	100,000000
6288	0	75	,000000
6289	19	39	48,717949
6291	0	86	,000000
6293	12	12	100,000000
6294	2	2	100,000000
6295	14	14	100,000000
6296	16	16	100,000000
6297	13	13	100,000000
6299	30	30	100,000000
6300	9	9	100,000000
6301	38	38	100,000000
6302	17	17	100,000000
6304	24	24	100,000000
6305	8	8	100,000000
6306	44	44	100,000000
6307	0	191	,000000
6308	5	5	100,000000
6309	0	12	,000000
6310	0	10	,000000
6311	0	218	,000000
6313	98	98	100,000000
6314	8	8	100,000000
6315	7	7	100,000000
6317	16	16	100,000000
6318	14	14	100,000000
6319	8	8	100,000000
6320	14	14	100,000000
6321	13	13	100,000000
6323	0	11	,000000
6324	0	87	,000000
6325	1	1	100,000000
6327	30	30	100,000000
6328	19	19	100,000000
6329	8	8	100,000000
6330	2	2	100,000000
6331	4	4	100,000000
6332	0	11	,000000
6333	3	3	100,000000
6334	27	42	64,285714
6335	21	21	100,000000
6336	6	6	100,000000
6337	3	3	100,000000
6339	48	48	100,000000
6340	4	4	100,000000
6341	10	10	100,000000
6342	3	3	100,000000
6344	0	11	,000000
6345	12	12	100,000000
6346	43	43	100,000000
6347	0	88	,000000
6348	0	137	,000000
6350	59	59	100,000000
6351	0	15	,000000
6352	64	64	100,000000
6353	36	36	100,000000
6354	19	19	100,000000
6355	9	19	47,368421
6357	5	5	100,000000
6358	0	71	,000000
6359	27	27	100,000000
6360	7	7	100,000000
6361	60	60	100,000000
6362	10	10	100,000000
6363	19	19	100,000000
6364	4	4	100,000000
6365	26	26	100,000000
6366	8	8	100,000000
6367	111	111	100,000000
6368	0	4	,000000
6369	52	52	100,000000
6370	60	60	100,000000
6371	5	5	100,000000
6372	98	98	100,000000
6375	15	15	100,000000
6376	28	28	100,000000
6377	12	12	100,000000
6378	3	3	100,000000
6379	3	3	100,000000
6380	6	6	100,000000
6381	23	23	100,000000
6382	63	63	100,000000
6383	0	32	,000000
6386	8	8	100,000000
6387	0	144	,000000
6388	15	15	100,000000
6389	7	7	100,000000
6390	4	4	100,000000
6392	0	18	,000000
6393	15	15	100,000000
6394	0	140	,000000
6395	20	20	100,000000
6396	21	21	100,000000
6398	43	43	100,000000
6399	22	22	100,000000
6400	17	17	100,000000
6401	6	6	100,000000
6402	23	23	100,000000
6403	0	20	,000000
6404	8	8	100,000000
6406	0	205	,000000
6408	15	15	100,000000
6409	7	7	100,000000
6411	8	8	100,000000
6412	10	10	100,000000
6414	19	19	100,000000
6415	9	9	100,000000
6416	32	32	100,000000
6417	32	32	100,000000
6418	30	30	100,000000
6420	0	9	,000000
6421	35	35	100,000000
6422	18	18	100,000000
6423	97	97	100,000000
6424	40	40	100,000000
6425	2	2	100,000000
6426	31	31	100,000000
6427	8	8	100,000000
6428	14	14	100,000000
6429	33	33	100,000000
6430	0	10	,000000
6431	8	8	100,000000
6432	25	25	100,000000
6433	29	29	100,000000
6434	11	11	100,000000
6435	5	5	100,000000
6436	7	7	100,000000
6439	22	22	100,000000
6440	0	88	,000000
6441	7	7	100,000000
6442	27	27	100,000000
6444	25	25	100,000000
6445	14	14	100,000000
6446	26	26	100,000000
6448	9	9	100,000000
6451	12	12	100,000000
6452	39	39	100,000000
6453	3	3	100,000000
6454	32	32	100,000000
6455	3	3	100,000000
6457	12	12	100,000000
6458	2	2	100,000000
6459	0	26	,000000
6460	17	17	100,000000
6461	63	63	100,000000
6462	29	29	100,000000
6463	4	4	100,000000
6464	0	109	,000000
